fz,contract_regnum,contract_name,simple_product,eis_url,sign_date,sign_year,price,currency,region_name,foundation,customer_full_name,customer_inn,supplier_full_name,supplier_inn,no_of_products,product_name,product_sum_total_rur,product_code
44,2361900542624000073,2024-00466 / Поставка реагентов,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2361900542624000073,2024-02-21,2024,348500,RUB,Воронежская область,Запрос котировок в электронной форме,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОРОНЕЖСКОЙ ОБЛАСТИ ""ОСТРОГОЖСКАЯ РАЙОННАЯ БОЛЬНИЦА""",3619005426,"НАРКОЛАБ, ООО",9717028246,1,Реагенты диагностические,,21.20.23.110
44,2751200023923000146,Поставка реагентов для КДЛ (00011663-ЭА),Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2751200023923000146,2023-12-22,2023,348500,RUB,Забайкальский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МОГОЧИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",7512000239,"САРМАТ, ООО",7743411557,1,Реагенты диагностические,,21.20.23.110
44,2637100094723000171,"Поставка реагентов диагностических для нужд ГБУЗ СО ""Кинельская ЦРБ"" в 2023году",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2637100094723000171,2023-11-07,2023,347500,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""КИНЕЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",6371000947,"САРМАТ, ООО",7743411557,1,Реагенты диагностические,,21.20.23.110
44,1246200396223000466,"№ 812/23 на поставку расходных материалов для проведения химико-токсикологических исследований для нужд ФГБУ ФСНКЦ ФМБА России (для субъектов малого предпринимательства, социально ориентированных некоммерческих организаций)",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=1246200396223000466,2023-08-01,2023,347400,RUB,Красноярский край,Электронный аукцион,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ СИБИРСКИЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",2462003962,"МЕДТЕСТ, ООО",7743411540,1,Реагенты диагностические,,21.20.23.110
44,3502802358222000019,Поставка экспресс-тестов для выявления наркотических веществ и их метаболитов в моче,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=3502802358222000019,2022-03-30,2022,343602,RUB,Московская область,Запрос котировок в электронной форме,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОЖАЙСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",5028023582,"ГЛОБАЛ ПАРК, ООО",7728596166,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",343602,20.59.52.199
44,2860200023523000090,Поставка реагентов медицинских диагностических,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2860200023523000090,2023-07-03,2023,341843.48,RUB,Ханты-Мансийский автономный округ - Югра,Электронный аукцион,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""СУРГУТСКАЯ КЛИНИЧЕСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",8602000235,"САРМАТ, ООО",7743411557,1,Реагенты диагностические,,21.20.23.110
44,1663000195022000029,"Поставка тест-систем для выявления наркотических веществ в моче на анализаторе видеоцифровом для фотофиксации и анализа иммунохроматографических тестов «Сармат СВ» (производитель анализатора ООО ""Микротехнологии"", Россия)",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=1663000195022000029,2022-01-24,2022,341340.72,RUB,Свердловская область,Электронный аукцион,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ МЕДИКО-САНИТАРНАЯ ЧАСТЬ № 91 ФЕДЕРАЛЬНОГО МЕДИКО-БИОЛОГИЧЕСКОГО АГЕНТСТВА""",6630001950,"МЕДГОРОД, ООО",9721067181,1,,,
44,2700600165224000028,Экспресс-тест; Экспресс-тест,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2700600165224000028,2024-01-23,2024,339214.2,RUB,Томская область,Электронный аукцион,"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАРГАСОКСКАЯ РАЙОННАЯ БОЛЬНИЦА""",7006001652,"МЕДТЕСТ, ООО",7743411540,2,Препараты диагностические,,21.20.23.111
44,2.4709E+18,Поставка экспресс-тестов для выявления наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2470900032923000036,2023-02-28,2023,338749.5,RUB,Ленинградская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ЛОДЕЙНОПОЛЬСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА""",4709000329,"ТД-ИНТЕРЛАБ, ООО",5047240649,2,Реагенты диагностические,203633.5,21.20.23.110
44,2.4709E+18,Поставка экспресс-тестов для выявления наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2470900032923000036,2023-02-28,2023,338749.5,RUB,Ленинградская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ЛОДЕЙНОПОЛЬСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА""",4709000329,"ТД-ИНТЕРЛАБ, ООО",5047240649,2,Реагенты диагностические,135116,21.20.23.110
44,2637600067624000078,"Поставка экспресс-тестов для выявления наркотических веществ в 2024 году для нужд ГБУЗ СО ""Красноярская ЦРБ""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2637600067624000078,2024-05-17,2024,333505,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""КРАСНОЯРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",6376000676,"САРМАТ, ООО",7743411557,3,Реагенты диагностические,,21.20.23.110
44,2636400048822000115,"Поставка экспресс-тестов для нужд ГБУЗ СО ""Большеглушицкая ЦРБ""",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2636400048822000115,2022-08-04,2022,333166,RUB,Самарская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""БОЛЬШЕГЛУШИЦКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",6364000488,"ГЛОБАЛ ПАРК, ООО",7728596166,2,,179129,
44,2290103535523000045,Поставка тест-систем,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2290103535523000045,2023-08-14,2023,332844,RUB,Архангельская область,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""",2901035355,"МЕДТЕСТ, ООО",7743411540,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2030700413224000001,Поставка тест-полосок для определения наркотиков,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2030700413224000001,2024-01-09,2024,329286,RUB,Республика Бурятия,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАКАМЕНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",307004132,"МЕДТЕСТ, ООО",7743411540,1,Реагенты диагностические,,21.20.23.110
44,2330100089922000108,"Закупка экспресс-тестов для определения в моче наркотиков,  для анализатора «Сармат-СВ», используемого заказчиком в учреждении для нужд ГБУЗ ВО «АРБ».",Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2330100089922000108,2022-04-27,2022,329135,RUB,Владимирская область,Запрос котировок в электронной форме,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВЛАДИМИРСКОЙ ОБЛАСТИ ""АЛЕКСАНДРОВСКАЯ РАЙОННАЯ БОЛЬНИЦА""",3301000899,"МЕДГОРОД, ООО",9721067181,1,,,
